# file:line name lines nest params
src/antic/sema.c:2986 member_visible 11 1 3
src/antic/sema.c:2999 singleton_type 14 2 1
src/antic/sema.c:3015 constructs_with_arguments 14 2 1
src/antic/sema.c:3036 literal_complete 24 3 1
src/antic/sema.c:3061 sema_arm_fallthrough 12 1 1
src/antic/sema.c:3074 sema_field_takes_literal 6 0 1
src/antic/sema.c:3085 field_visible 19 1 3
src/antic/sema.c:3108 method_symbol 17 1 3
src/antic/sema.c:3128 qualifier 12 1 2
src/antic/sema.c:3143 check_qualified 27 1 4
src/antic/sema.c:3193 atomic_place 21 1 2
src/antic/sema.c:3217 atomic_call 71 2 3
src/antic/sema.c:3293 implemented_in 14 3 2
src/antic/sema.c:3312 names_sub_object 12 1 1
src/antic/sema.c:3328 method_call 145 2 2
src/antic/sema.c:3474 variadic_ok 14 1 1
src/antic/sema.c:3502 null_pointer_maker 21 1 2
src/antic/sema.c:3528 error_maker 14 1 2
src/antic/sema.c:3545 trace_capture 27 1 2
src/antic/sema.c:3575 resolve_origin 22 1 2
src/antic/sema.c:3600 caught_error 6 0 2
src/antic/sema.c:3613 is_failing 4 0 1
src/antic/sema.c:3619 in_failing_function 4 0 1
src/antic/sema.c:3627 refuse_escaping_error 8 1 2
src/antic/sema.c:3645 note_move 28 1 4
src/antic/sema.c:3676 handled_result 12 1 3
src/antic/sema.c:3692 check_handled 79 3 4
src/antic/sema.c:3782 required_params 12 2 2
src/antic/sema.c:3798 filled_by_defaults 14 2 2
src/antic/sema.c:3816 default_argument 21 1 4
src/antic/sema.c:3840 append_defaults 19 1 6
src/antic/sema.c:3860 check_construct 60 2 4
src/antic/sema.c:3925 check_mul_high 25 1 3
src/antic/sema.c:3955 channel_of 11 1 3
src/antic/sema.c:3969 sync_call 14 1 4
src/antic/sema.c:3986 check_close 15 1 2
src/antic/sema.c:4003 check_mutex_new 19 1 2
src/antic/sema.c:4025 check_mutex_destroy 22 1 3
src/antic/sema.c:4051 simd_node 17 1 6
src/antic/sema.c:4071 simd_module_call 14 1 2
src/antic/sema.c:4088 simd_scalar 4 0 2
src/antic/sema.c:4096 check_simd_module 57 2 2
src/antic/sema.c:4156 simd_static_name 4 0 1
src/antic/sema.c:4163 check_simd_static 36 2 3
src/antic/sema.c:4201 simd_value_name 6 0 1
src/antic/sema.c:4212 check_simd_value 83 4 4
src/antic/sema.c:4299 simd_method_declared 10 0 3
src/antic/sema.c:4312 check_sync_op 37 2 2
src/antic/sema.c:4354 interface_named 34 2 4
src/antic/sema.c:4394 plugin_library 6 0 1
src/antic/sema.c:4406 name_path 35 2 4
src/antic/sema.c:4447 plugin_call 41 1 3
src/antic/sema.c:4489 check_call 250 3 3
src/antic/sema.c:4744 find_member 13 3 2
src/antic/sema.c:4769 dotted 13 0 3
src/antic/sema.c:4790 declare_cases 79 4 2
src/antic/sema.c:4871 case_name 4 0 2
src/antic/sema.c:4879 variant_case_value 23 1 3
src/antic/sema.c:4905 variant_literal 24 1 4
src/antic/sema.c:4930 check_type_member 59 1 3
src/antic/sema.c:4990 check_field 164 3 2
src/antic/sema.c:5163 chain_fields 23 2 2
src/antic/sema.c:5190 check_field_inits 83 3 8
src/antic/sema.c:5279 worker_type 13 1 4
src/antic/sema.c:5296 check_parallel 68 1 2
src/antic/sema.c:5369 check_dispatch 62 1 2
src/antic/sema.c:5434 check_join 21 1 2
src/antic/sema.c:5475 format_name 4 0 1
src/antic/sema.c:5480 format_word 7 0 3
src/antic/sema.c:5488 format_field 9 0 3
src/antic/sema.c:5498 format_call 12 1 4
src/antic/sema.c:5512 builder_call 8 0 5
src/antic/sema.c:5521 format_number 15 1 3
src/antic/sema.c:5537 format_truth 6 0 3
src/antic/sema.c:5545 format_align 11 0 4
src/antic/sema.c:5558 format_cast 13 0 3
src/antic/sema.c:5574 format_object 6 0 1
src/antic/sema.c:5587 format_value_call 66 1 4
src/antic/sema.c:5656 check_format_value 20 1 3
src/antic/sema.c:5680 format_api 24 2 3
src/antic/sema.c:5705 check_format 55 2 2
src/antic/sema.c:5767 check_in 74 2 2
src/antic/sema.c:5846 check_coalesce 28 1 3
src/antic/sema.c:5882 check_optional 69 2 2
src/antic/sema.c:5952 check_expr_inner 447 4 3
src/antic/sema.c:6404 check_expr 20 1 3
src/antic/sema.c:6427 check_storage 6 0 2
src/antic/sema.c:6438 wrap 12 2 1
src/antic/sema.c:6456 fits_every_target 19 1 3
src/antic/sema.c:6476 fail_const 6 0 3
src/antic/sema.c:6485 as_symbolic 16 1 2
src/antic/sema.c:6504 symbolic_value 17 0 6
src/antic/sema.c:6524 float_fits 8 0 2
src/antic/sema.c:6537 float_as_literal 65 2 3
src/antic/sema.c:6606 operand_text 23 1 3
src/antic/sema.c:6635 reports_undefined 51 2 5
src/antic/sema.c:6693 undefined_on_constants 19 1 3
src/antic/sema.c:6715 eval_const 482 6 3
src/antic/sema.c:7199 const_symbol 40 2 3
src/antic/sema.c:7247 stmt_returns 27 3 1
src/antic/sema.c:7275 block_returns 4 0 1
src/antic/sema.c:7287 stmt_leaves 33 3 1
src/antic/sema.c:7321 block_leaves 4 0 1
src/antic/sema.c:7326 check_condition 8 1 2
src/antic/sema.c:7339 checked_against_none 24 1 2
src/antic/sema.c:7369 proved_names 33 2 4
src/antic/sema.c:7404 proved_type 4 0 2
src/antic/sema.c:7417 type_owns 18 3 1
src/antic/sema.c:7438 reads_existing 15 1 1
src/antic/sema.c:7458 refuse_owned_copy 8 1 3
src/antic/sema.c:7469 check_assign 90 2 2
src/antic/sema.c:7562 check_switch_covers 28 2 3
src/antic/sema.c:7595 check_variant_arm 43 2 5
src/antic/sema.c:7641 refuse_fallthrough_binding 20 1 3
src/antic/sema.c:7664 check_cases_covered 25 2 3
src/antic/sema.c:7691 same_arm_value 14 1 2
src/antic/sema.c:7708 text_equal 23 1 2
src/antic/sema.c:7736 equal_test 22 0 4
src/antic/sema.c:7760 expr_calls 57 3 1
src/antic/sema.c:7821 heederik_guardrail 7 1 3
src/antic/sema.c:7832 check_step 20 1 3
src/antic/sema.c:7857 check_pointer_guard 44 2 3
src/antic/sema.c:7905 declared_result 11 1 1
src/antic/sema.c:7922 bind_elements 29 2 6
src/antic/sema.c:7956 flags_operation 40 1 3
src/antic/sema.c:8002 check_flags_let 44 2 3
src/antic/sema.c:8049 check_flags_assign 47 2 2
src/antic/sema.c:8100 check_destructuring_let 36 1 2
src/antic/sema.c:8141 mutex_place 8 1 1
src/antic/sema.c:8154 same_mutex 13 1 2
src/antic/sema.c:8169 spell_mutex 9 1 2
src/antic/sema.c:8182 check_sync 32 2 2
src/antic/sema.c:8218 check_select 34 2 2
src/antic/sema.c:8253 check_stmt 518 7 2
src/antic/sema.c:8772 check_block 4 0 2
src/antic/sema.c:8777 check_block_narrowing 15 1 4
src/antic/sema.c:8817 require_set 13 1 4
src/antic/sema.c:8832 set_target 23 2 3
src/antic/sema.c:8858 set_by_base 27 3 3
src/antic/sema.c:8888 handled_call 7 1 1
src/antic/sema.c:8898 sets_handler 12 1 4
src/antic/sema.c:8912 meet 10 1 4
src/antic/sema.c:8923 sets_stmt 111 3 4
src/antic/sema.c:9036 sets_block 12 2 4
src/antic/sema.c:9049 check_construct_sets 43 3 2
src/antic/sema.c:9093 check_function 55 2 2
src/antic/sema.c:9150 check_main 16 1 2
src/antic/sema.c:9172 check_test_block 16 1 2
src/antic/sema.c:9194 check_defaults 53 3 2
src/antic/sema.c:9252 check_owned 33 2 2
src/antic/sema.c:9286 item_symbol_kind 13 1 1
src/antic/sema.c:9302 declare_import 43 2 2
src/antic/sema.c:9350 qualified_table 25 4 2
src/antic/sema.c:9378 chain_entry 17 3 3
src/antic/sema.c:9400 qualified_body 20 3 3
src/antic/sema.c:9423 written_params 5 0 2
src/antic/sema.c:9430 written_result 7 1 1
src/antic/sema.c:9439 returned_text 8 1 3
src/antic/sema.c:9448 owns_param 4 0 2
src/antic/sema.c:9458 root_builder 4 0 1
src/antic/sema.c:9463 builder_pointer 7 0 1
src/antic/sema.c:9477 same_signature 88 2 4
src/antic/sema.c:9569 one_table 33 3 3
src/antic/sema.c:9608 check_replacement 52 3 4
src/antic/sema.c:9665 same_qualifier 13 1 3
src/antic/sema.c:9684 check_frameworks 26 3 2
src/antic/sema.c:9717 check_provides 60 3 2
src/antic/sema.c:9778 sema_check 838 6 9
src/antic/sema.c:10617 keep_name 8 0 3
src/antic/sema.c:10631 is_error_class 4 0 1
src/antic/sema.c:10641 c_representable 56 3 3
src/antic/sema.c:10700 check_c_type 16 1 5
src/antic/sema.c:10724 has_plain_pointer 24 3 1
src/antic/sema.c:10750 check_c_nullable 7 1 4
src/antic/sema.c:10760 check_extern_fn 21 1 2
src/antic/sema.c:10785 check_export 135 4 2
src/antic/sema.c:10937 doc_markup_warning 14 1 4
src/antic/sema.c:10952 doc_name_warning 15 1 5
src/antic/sema.c:10968 doc_same 4 0 3
src/antic/sema.c:10975 doc_last_segment 7 0 2
src/antic/sema.c:10985 doc_name_in_item 30 3 3
src/antic/sema.c:11022 doc_name_known 113 4 3
src/antic/sema.c:11136 doc_ident_char 5 0 2
src/antic/sema.c:11145 doc_is_name 26 3 2
src/antic/sema.c:11173 doc_check_span 17 1 5
src/antic/sema.c:11195 doc_emphasis 27 2 3
src/antic/sema.c:11224 doc_html 18 1 3
src/antic/sema.c:11245 doc_check_text 85 4 3
src/antic/sema.c:11334 doc_check_item 20 1 2
src/antic/sema.c:11359 doc_check_undocumented 15 1 2
src/antic/sema.c:11376 sema_doc_warnings 45 2 7
src/antic/sema.c:11422 sema_interface 70 3 4
src/antic/sha256.c:28 rotate 4 0 2
src/antic/sha256.c:34 compress 39 1 2
src/antic/sha256.c:74 sha256_init 6 0 1
src/antic/sha256.c:81 sha256_update 20 2 3
src/antic/sha256.c:102 sha256_hex 23 1 2
src/antic/sha256.c:126 sha256_file 22 1 2
src/antic/target.c:39 target_name 4 0 1
src/antic/target.c:44 target_info 4 0 1
src/antic/target.c:49 object_format_name 7 0 1
src/antic/target.c:57 convention_name 11 0 1
src/antic/target.c:69 target_from_name 12 2 2
src/antic/target.c:88 mangle 25 2 4
src/antic/target.c:117 c_symbol 11 1 3
src/antic/target.c:131 block_label 6 0 4
src/antic/target.c:141 target_host 25 0 1
src/antic/text.c:10 reserve 20 1 2
src/antic/text.c:31 text_append 8 0 2
src/antic/text.c:40 text_append_bytes 10 1 3
src/antic/text.c:51 text_appendf 17 1 3
src/antic/text.c:69 text_cstr 4 0 1
src/antic/text.c:74 text_free 7 0 1
src/antic/types.c:6 types_init 10 1 2
src/antic/types.c:17 types_builtin 4 0 2
src/antic/types.c:26 find_or_add 34 3 2
src/antic/types.c:61 types_pointer_of 10 0 3
src/antic/types.c:72 types_pointer 4 0 2
src/antic/types.c:77 types_pointer_nullable 4 0 2
src/antic/types.c:82 type_is_nullable 5 0 1
src/antic/types.c:88 types_without_none 12 1 2
src/antic/types.c:101 types_with_none 13 1 2
src/antic/types.c:115 types_array 10 0 3
src/antic/types.c:126 types_array_symbolic 10 0 3
src/antic/types.c:137 types_symbolic 18 2 2
src/antic/types.c:156 operator_spelling 25 1 1
src/antic/types.c:186 print_operand 9 0 3
src/antic/types.c:196 symbolic_print 34 2 3
src/antic/types.c:231 types_slice 8 0 2
src/antic/types.c:240 types_fn 11 0 4
src/antic/types.c:252 types_fn_failing 7 0 5
src/antic/types.c:260 types_fn_flagged 15 0 7
src/antic/types.c:276 types_bound_of 13 0 2
src/antic/types.c:296 types_is_lang_error 8 0 1
src/antic/types.c:305 same_text 5 0 2
src/antic/types.c:313 level_above 4 0 1
src/antic/types.c:318 types_body_table 14 2 2
src/antic/types.c:333 types_primary_member 28 3 2
src/antic/types.c:362 types_member_level 14 3 2
src/antic/types.c:377 types_holds_entry 13 3 2
src/antic/types.c:391 types_interface_member 36 5 3
src/antic/types.c:428 types_member_symbol 19 1 3
src/antic/types.c:448 types_object 26 1 1
src/antic/types.c:475 types_job 33 2 2
src/antic/types.c:509 types_flags 30 1 1
src/antic/types.c:544 types_field_descriptor 35 1 1
src/antic/types.c:581 handle_struct 26 0 3
src/antic/types.c:608 types_mutex 9 1 1
src/antic/types.c:618 types_chan 12 2 2
src/antic/types.c:632 lang_struct 10 0 2
src/antic/types.c:643 types_is_mutex 4 0 1
src/antic/types.c:648 types_is_chan 4 0 1
src/antic/types.c:653 types_is_field_descriptor 4 0 1
src/antic/types.c:658 types_is_flags 8 0 1
src/antic/types.c:667 types_is_job 8 0 1
src/antic/types.c:678 element_name 12 0 2
src/antic/types.c:691 types_tuple 37 2 3
src/antic/types.c:729 types_struct 10 0 3
src/antic/types.c:740 types_mask 38 1 2
src/antic/types.c:779 type_is_simd 5 0 1
src/antic/types.c:785 type_is_mask 4 0 1
src/antic/types.c:790 type_simd_lane 4 0 1
src/antic/types.c:795 type_lane_bytes 19 1 1
src/antic/types.c:815 type_simd_bytes 4 0 1
src/antic/types.c:820 name_of 8 0 1
src/antic/types.c:829 same_name_text 4 0 2
src/antic/types.c:834 types_set_cases 49 2 5
src/antic/types.c:884 types_cases_from_fields 32 3 2
src/antic/types.c:917 types_case_index 11 2 2
src/antic/types.c:931 types_enum 11 0 4
src/antic/types.c:943 types_set_fields 14 1 4
src/antic/types.c:962 cycle_in_symbolic 13 1 1
src/antic/types.c:978 cycle_in 12 2 1
src/antic/types.c:991 types_find_cycle 21 2 1
src/antic/types.c:1013 type_name 4 0 2
src/antic/types.c:1018 type_name_qualified 4 0 2
src/antic/types.c:1023 print_type 88 4 3
src/antic/types.c:1112 type_is_integer 4 0 1
src/antic/types.c:1117 type_has_fields 5 0 1
src/antic/types.c:1123 type_field_is_unit_break 4 0 1
src/antic/types.c:1128 type_is_target_sized 5 0 1
src/antic/types.c:1134 type_is_signed 4 0 1
src/antic/types.c:1139 type_is_float 4 0 1
src/antic/types.c:1144 type_is_numeric 4 0 1
src/antic/types.c:1149 type_bits 19 1 1
src/antic/types.c:1169 type_pointer_free 40 3 1
src/antic/userdirs.c:14 absolute 4 0 1
src/antic/userdirs.c:20 xdg 6 0 2
src/antic/userdirs.c:30 unix_dir 54 2 4
src/antic/userdirs.c:91 windows_dir 24 1 4
src/antic/userdirs.c:116 user_dir_of 6 0 5
src/antic/userdirs.c:125 from_environment 6 0 1
src/antic/userdirs.c:132 user_dir 9 0 3
src/antic/userdirs.c:143 parent_of 13 1 2
src/antic/userdirs.c:158 holds_runtime 10 0 1
src/antic/userdirs.c:169 runtime_archive 23 1 1
src/antic/whole.c:47 allocate 10 1 2
src/antic/whole.c:58 hash_text 7 1 2
src/antic/whole.c:66 same_text 4 0 2
src/antic/whole.c:71 slot_of 14 1 3
src/antic/whole.c:88 class_of 12 1 2
src/antic/whole.c:102 add_table 17 1 3
src/antic/whole.c:120 whole_build 38 2 1
src/antic/whole.c:159 whole_free 15 1 1
src/antic/whole.c:175 serves 14 2 2
src/antic/whole.c:192 entry_at 11 1 3
src/antic/whole.c:205 record_of 11 1 2
src/antic/whole.c:217 whole_entries 27 2 4
src/antic/whole.c:251 devirtualise 26 4 2
src/antic/whole.c:286 reach_function 7 1 2
src/antic/whole.c:294 reach_global 8 1 3
src/antic/whole.c:303 reach_const 15 2 3
src/antic/whole.c:319 reach_operand 9 1 3
src/antic/whole.c:335 reach_program 62 5 3
src/antic/whole.c:398 reach_free 6 0 1
src/antic/whole.c:412 reads_registry 16 3 2
src/antic/whole.c:429 struct_agg 14 1 5
src/antic/whole.c:444 const_int 6 0 3
src/antic/whole.c:451 const_addr 6 0 2
src/antic/whole.c:459 module_text 19 2 5
src/antic/whole.c:491 write_class_list 59 2 3
src/antic/whole.c:551 write_registry 21 1 2
src/antic/whole.c:575 asks_backtrace 12 2 2
src/antic/whole.c:595 write_backtrace_default 12 0 2
src/antic/whole.c:647 read_signature 26 3 2
src/antic/whole.c:676 unpack 18 1 4
src/antic/whole.c:697 pack 20 1 6
src/antic/whole.c:725 write_trampoline 89 2 4
src/antic/whole.c:816 calls_through_reflection 13 2 2
src/antic/whole.c:831 signature_of 14 1 2
src/antic/whole.c:848 add_signatures 26 3 5
src/antic/whole.c:880 write_trampolines 75 2 2
src/antic/whole.c:958 names_field 19 1 5
src/antic/whole.c:988 check_accesses 33 4 6
src/antic/whole.c:1028 check_singletons 81 6 3
src/antic/whole.c:1117 mark_slot 15 2 2
src/antic/whole.c:1134 at_or_below 17 2 3
src/antic/whole.c:1170 write_slots 93 5 5
src/antic/whole.c:1298 injectable_of 16 2 3
src/antic/whole.c:1320 collect_injectables 23 3 2
src/antic/whole.c:1347 slot_global 21 2 2
src/antic/whole.c:1370 provider_text 14 2 2
src/antic/whole.c:1390 function_named 23 3 3
src/antic/whole.c:1417 class_of_function 21 2 2
src/antic/whole.c:1446 interface_offset 17 2 4
src/antic/whole.c:1467 write_provider_thunk 20 1 4
src/antic/whole.c:1491 resolve_named_provider 85 3 6
src/antic/whole.c:1584 write_replacement 27 1 2
src/antic/whole.c:1614 empty_slot 17 0 2
src/antic/whole.c:1632 resolve_provider 41 2 5
src/antic/whole.c:1680 reach_calls 34 5 5
src/antic/whole.c:1718 cycle_from 24 2 6
src/antic/whole.c:1743 check_cycles 51 2 4
src/antic/whole.c:1800 write_injectable 90 3 3
src/antic/whole.c:1893 write_injections 37 2 4
src/antic/whole.c:1942 global_value 5 0 2
src/antic/whole.c:1950 descriptor_item 11 1 3
src/antic/whole.c:1966 copy_chain 18 1 4
src/antic/whole.c:1985 write_provides 162 4 3
src/antic/whole.c:2152 whole_hosts_plugins 16 2 1
src/antic/whole.c:2169 whole_program 66 1 3
src/antic/x86_64.c:318 abi 4 0 1
src/antic/x86_64.c:323 width 10 1 1
src/antic/x86_64.c:334 emit1 5 0 3
src/antic/x86_64.c:340 emit2 8 0 4
src/antic/x86_64.c:350 move 7 0 3
src/antic/x86_64.c:358 move_float 5 0 3
src/antic/x86_64.c:364 signed_value 9 1 2
src/antic/x86_64.c:376 fits_imm 5 0 2
src/antic/x86_64.c:382 load 10 1 3
src/antic/x86_64.c:394 load_into 9 1 3
src/antic/x86_64.c:406 is_int_type 5 0 1
src/antic/x86_64.c:413 match_arith 5 0 2
src/antic/x86_64.c:419 match_copy 5 0 2
src/antic/x86_64.c:425 match_not_bool 7 0 2
src/antic/x86_64.c:433 match_compare 6 0 2
src/antic/x86_64.c:440 match_fused 5 0 2
src/antic/x86_64.c:446 match_call 6 0 2
src/antic/x86_64.c:453 emit_copy 4 0 2
src/antic/x86_64.c:461 two_operand 27 2 4
src/antic/x86_64.c:489 emit_binary 10 1 2
src/antic/x86_64.c:500 widened 7 1 2
src/antic/x86_64.c:511 emit_mul 26 3 2
src/antic/x86_64.c:540 extend_into 14 1 4
src/antic/x86_64.c:559 emit_div 28 1 2
src/antic/x86_64.c:590 widen_32 12 1 4
src/antic/x86_64.c:607 emit_mul_high 30 1 2
src/antic/x86_64.c:639 emit_shift 16 1 2
src/antic/x86_64.c:659 emit_convert 18 1 2
src/antic/x86_64.c:678 match_convert 5 0 2
src/antic/x86_64.c:686 emit_addr 9 0 2
src/antic/x86_64.c:700 match_float 5 0 2
src/antic/x86_64.c:706 float_bits 13 1 2
src/antic/x86_64.c:722 load_float 8 0 4
src/antic/x86_64.c:731 emit_float_copy 4 0 2
src/antic/x86_64.c:737 emit_float_binary 25 2 2
src/antic/x86_64.c:765 emit_float_neg 13 1 2
src/antic/x86_64.c:783 emit_float_compare 26 1 2
src/antic/x86_64.c:814 unsigned_to_float 26 0 3
src/antic/x86_64.c:844 float_to_unsigned 25 0 3
src/antic/x86_64.c:874 emit_float_convert 40 2 2
src/antic/x86_64.c:915 emit_unary 7 0 2
src/antic/x86_64.c:923 compare 11 1 2
src/antic/x86_64.c:935 cond 7 0 1
src/antic/x86_64.c:943 block 7 0 1
src/antic/x86_64.c:951 emit_set 5 0 2
src/antic/x86_64.c:957 jump 6 1 2
src/antic/x86_64.c:964 emit_jump 4 0 2
src/antic/x86_64.c:969 conditional 10 1 3
src/antic/x86_64.c:984 overflow_cond 7 0 2
src/antic/x86_64.c:998 emit_overflow 25 1 2
src/antic/x86_64.c:1030 flags_native 6 0 1
src/antic/x86_64.c:1037 emit_flag_op 20 1 2
src/antic/x86_64.c:1059 emit_flag 9 0 2
src/antic/x86_64.c:1071 emit_branch_ov 4 0 2
src/antic/x86_64.c:1076 emit_fused_branch 5 0 2
src/antic/x86_64.c:1082 emit_branch 7 0 2
src/antic/x86_64.c:1101 sysv_classify 41 3 3
src/antic/x86_64.c:1145 windows_by_value 5 0 1
src/antic/x86_64.c:1151 locate_result 46 2 3
src/antic/x86_64.c:1205 locate 84 4 5
src/antic/x86_64.c:1292 load_value 11 1 3
src/antic/x86_64.c:1307 copy_argument 21 2 4
src/antic/x86_64.c:1333 emit_call 133 3 2
src/antic/x86_64.c:1467 emit_ret 26 2 2
src/antic/x86_64.c:1494 memory 10 0 2
src/antic/x86_64.c:1505 match_scalar 7 0 2
src/antic/x86_64.c:1515 emit_slot 8 0 2
src/antic/x86_64.c:1526 address_of 18 1 3
src/antic/x86_64.c:1548 fits_address 12 1 3
src/antic/x86_64.c:1561 emit_load 5 0 2
src/antic/x86_64.c:1568 emit_store 11 0 2
src/antic/x86_64.c:1582 stack_param 11 0 3
src/antic/x86_64.c:1595 memory_at 11 0 3
src/antic/x86_64.c:1608 call_c 22 1 4
src/antic/x86_64.c:1636 emit_half_convert 44 2 2
src/antic/x86_64.c:1683 copy_memory 23 1 4
src/antic/x86_64.c:1707 is_float_register 5 0 2
src/antic/x86_64.c:1715 load_bytes 26 1 5
src/antic/x86_64.c:1743 store_bytes 23 1 5
src/antic/x86_64.c:1767 slot_address 8 0 3
src/antic/x86_64.c:1777 incoming_address 7 0 3
src/antic/x86_64.c:1785 emit_memcopy 7 0 2
src/antic/x86_64.c:1793 emit_ptradd 4 0 2
src/antic/x86_64.c:1811 vector_of 7 0 2
src/antic/x86_64.c:1820 lane_width 10 1 1
src/antic/x86_64.c:1842 shape_of 14 0 3
src/antic/x86_64.c:1857 inst_shape 6 0 2
src/antic/x86_64.c:1873 vector_register 5 0 2
src/antic/x86_64.c:1879 emit_vec 5 0 4
src/antic/x86_64.c:1885 vec2 9 0 4
src/antic/x86_64.c:1895 vec3 10 0 5
src/antic/x86_64.c:1908 vector_load 18 1 5
src/antic/x86_64.c:1927 vector_store 19 1 5
src/antic/x86_64.c:1948 lane_opcode 30 2 3
src/antic/x86_64.c:1980 all_ones 4 0 3
src/antic/x86_64.c:1987 compare_lanes 45 2 6
src/antic/x86_64.c:2036 narrow_mask 30 1 4
src/antic/x86_64.c:2069 widen_mask 28 2 4
src/antic/x86_64.c:2098 emit_vbinary 29 2 2
src/antic/x86_64.c:2128 emit_vunary 35 2 2
src/antic/x86_64.c:2164 emit_vsplat 46 2 2
src/antic/x86_64.c:2211 emit_vselect 24 1 2
src/antic/x86_64.c:2238 emit_vshuffle 23 2 2
src/antic/x86_64.c:2264 fold_lanes 34 1 5
src/antic/x86_64.c:2299 fold_chunks 16 1 8
src/antic/x86_64.c:2319 emit_vreduce 33 2 2
src/antic/x86_64.c:2360 vector_native 44 3 4
src/antic/x86_64.c:2524 print_register 8 1 3
src/antic/x86_64.c:2533 print_operand 56 2 4
src/antic/x86_64.c:2591 float_suffix 4 0 1
src/antic/x86_64.c:2597 width_suffix 4 0 1
src/antic/x86_64.c:2602 suffix 13 2 1
src/antic/x86_64.c:2622 print_vex_three 11 0 4
src/antic/x86_64.c:2637 print_vector 23 1 5
src/antic/x86_64.c:2661 print 134 3 5
src/antic/x86_64.c:2798 stack 8 0 1
src/antic/x86_64.c:2813 allocate_frame 24 1 2
src/antic/x86_64.c:2838 append 9 0 4
src/antic/x86_64.c:2849 load_spill 8 0 3
src/antic/x86_64.c:2858 store_spill 8 0 3
src/antic/x86_64.c:2869 save_register 17 2 4
src/antic/x86_64.c:2887 resolve_slot 4 0 2
src/antic/x86_64.c:2894 unwind 8 1 5
src/antic/x86_64.c:2910 prologue 28 1 2
src/antic/x86_64.c:2943 epilogue 24 2 2
src/antic/x86_64.c:3002 target_desc_x86_64 4 0 0
src/anti/bind.c:15 write_file 17 1 2
src/anti/bind.c:38 bind_header 38 1 5
src/anti/bind.c:77 read_file 16 1 2
src/anti/bind.c:94 base_name 11 1 1
src/anti/bind.c:110 default_module 11 1 2
src/anti/bind.c:122 write_named 11 0 3
src/anti/bind.c:138 write_formatted 16 1 3
src/anti/bind.c:155 bind_run 104 2 1
src/anti/bindapi.c:17 section 6 0 2
src/anti/bindapi.c:25 entry_named 15 2 3
src/anti/bindapi.c:41 record_of 12 2 2
src/anti/bindapi.c:56 function_type 33 2 2
src/anti/bindapi.c:90 typedef_named 58 4 2
src/anti/bindapi.c:149 record_named 6 0 3
src/anti/bindapi.c:156 enum_named 7 0 2
src/anti/bindapi.c:164 parse 23 1 2
src/anti/bindapi.c:188 doc_of 6 0 2
src/anti/bindapi.c:195 read_structs 49 3 1
src/anti/bindapi.c:245 read_enums 35 3 1
src/anti/bindapi.c:281 read_functions 49 3 1
src/anti/bindapi.c:333 lookup 30 3 3
src/anti/bindapi.c:366 color 64 2 4
src/anti/bindapi.c:437 read_defines 51 3 1
src/anti/bindapi.c:489 bind_read_api 27 1 3
src/anti/bindclang.c:26 find_clang 28 3 1
src/anti/bindclang.c:58 major_version 14 1 1
src/anti/bindclang.c:73 check_version 30 2 1
src/anti/bindclang.c:107 target_options 65 3 5
src/anti/bindclang.c:239 refuse 7 0 3
src/anti/bindclang.c:251 track 32 2 2
src/anti/bindclang.c:284 in_header 4 0 1
src/anti/bindclang.c:289 tag_named 12 2 3
src/anti/bindclang.c:302 typedef_entry_named 13 2 2
src/anti/bindclang.c:316 record_by_id 12 2 2
src/anti/bindclang.c:329 enum_by_id 12 2 2
src/anti/bindclang.c:344 typedef_named 36 2 2
src/anti/bindclang.c:381 record_named 7 0 3
src/anti/bindclang.c:389 enum_named 16 2 2
src/anti/bindclang.c:406 parse 10 0 2
src/anti/bindclang.c:417 qual_type 4 0 1
src/anti/bindclang.c:424 named_anonymous 38 2 3
src/anti/bindclang.c:466 find_constant 26 2 2
src/anti/bindclang.c:493 constant_of 6 0 1
src/anti/bindclang.c:500 has_attribute 17 3 3
src/anti/bindclang.c:519 pack_at 13 2 2
src/anti/bindclang.c:540 read_fields 98 4 3
src/anti/bindclang.c:639 declare_record 63 2 3
src/anti/bindclang.c:703 declare_enum 51 2 2
src/anti/bindclang.c:755 declare_typedef 24 2 2
src/anti/bindclang.c:781 name_owned 27 1 2
src/anti/bindclang.c:809 fn_named 12 2 2
src/anti/bindclang.c:822 declare_function 78 4 2
src/anti/bindclang.c:907 settle_functions 17 2 1
src/anti/bindclang.c:927 macro_named 12 2 2
src/anti/bindclang.c:942 evaluate 11 1 2
src/anti/bindclang.c:954 lookup 32 4 3
src/anti/bindclang.c:990 read_preprocessed 95 5 2
src/anti/bindclang.c:1086 skip_space 7 1 1
src/anti/bindclang.c:1097 expand_identity 33 2 2
src/anti/bindclang.c:1136 compound_literal 83 2 2
src/anti/bindclang.c:1220 read_macros 28 2 1
src/anti/bindclang.c:1249 run 11 1 3
src/anti/bindclang.c:1263 settle_enums 21 2 1
src/anti/bindclang.c:1285 bind_read_clang 139 4 2
src/anti/bindexpr.c:20 space 6 1 1
src/anti/bindexpr.c:27 take 17 1 2
src/anti/bindexpr.c:45 is_float_type 4 0 1
src/anti/bindexpr.c:50 is_unsigned_type 5 0 1
src/anti/bindexpr.c:56 fail 4 0 1
src/anti/bindexpr.c:63 narrow 21 1 1
src/anti/bindexpr.c:87 number 63 3 1
src/anti/bindexpr.c:152 string 45 4 1
src/anti/bindexpr.c:200 cast_type 23 2 1
